	new word	new_genre	old word	old_genre
3557	собственником	A17	владельцем	A12
3558	предоставляющих	A17	предоставляет	A12
3559	написал	A17	приложил	A12
3560	минус	A17	максимум	A12
3561	Мой	A17	Ваш	A12
3562	потребовать	A17	добиться	A12
3563	усилиям	A17	благодаря	A12
3564	градостроительной	A17	архитектуре	A12
3565	кузова	A17	модели	A12
3566	находящиеся	A17	находятся	A12
3567	моделирования	A17	моделей	A12
3568	частности	A17	включая	A12
3569	примечательно	A17	также	A12
3570	Хотя	A17	Несмотря	A12
3571	Блоги	A1	Новости	A8
3572	года	A1	ноября	A8
3573	заместителем	A1	председателя	A8
3574	Цзиньпина	A1	Ху	A8
3575	правительства	A1	президента	A8
3576	договоренностей	A1	переговоров	A8
3577	узнает	A1	сообщает	A8
3578	Китая	A1	Ху	A8
3579	отметив	A1	отметил	A8
3580	Партии	A1	Лидер	A8
3581	заявляет	A1	заявил	A8
3582	полагаю	A4	понимаю	A11
3583	Журналах	A11	Рецензии	A17
3584	тарантино	A11	фильма	A17
3585	эти	A11	которые	A17
3586	Знаменитый	A1	Замечательный	A12
3587	демона	A1	амулет	A12
3588	Тормозная	A1	Подвеска	A12
3589	рыбных	A1	рыбу	A12
3590	змея	A1	рыба	A12
3591	Христос	A1	Иисуса	A12
3592	Христос	A1	Иисус	A12
3593	хранилища	A1	склада	A12
3594	розничной	A1	ассортименте	A12
3595	ордена	A1	крест	A12
3596	блоге	A1	сайте	A12
3597	Поставка	A1	Доставка	A12
3598	НПО	A1	ТК	A12
3599	колесных	A1	подвески	A12
3600	Парламентом	A1	Правительство	A8
3601	Ираке	A1	Сирии	A8
3602	день	A1	вторник	A8
3603	уходит	A1	уйдет	A8
3604	посту	A1	отставку	A8
3605	Совершенный	A1	Новый	A8
3606	комнаты	A1	кабинет	A8
3607	совета	A1	министров	A8
3608	составить	A1	сформировать	A8
3609	вплоть	A1	течение	A8
3610	течение	A1	суток	A8
3611	Палестинской	A1	Сирии	A8
3612	Плоского	A1	Шара	A8
3613	заявляли	A1	заявил	A8
3614	генеральный	A1	президент	A8
3615	западу	A1	ближайшие	A8
3616	дней	A1	дня	A8
3617	окажется	A1	объявит	A8
3618	решении	A1	решениях	A8
3619	Действительно	A1	Как	A8
3620	достигнет	A1	ожидается	A8
3621	приглашения	A1	выступления	A8
3622	арабского	A1	сирийский	A8
3623	партии	A1	лидер	A8
3624	многие	A1	частности	A8
3625	окажется	A1	объявит	A8
3626	постановлении	A1	отмене	A8
3627	конституционного	A1	чрезвычайного	A8
3628	равновесия	A1	положения	A8
3629	имеется	A1	действует	A8
3630	мае	A1	года	A8
3631	населения	A1	данным	A8
3632	иудейского	A1	сирийского	A8
3633	интеллектуального	A1	информационного	A8
3634	тв	A1	телеканала	A8
3635	власть	A1	власти	A8
3636	государства	A1	страны	A8
3637	осуществлению	A1	шаги	A8
3638	отказе	A1	отмене	A8
3639	какого	A1	данного	A8
3640	законами	A1	закона	A8
3641	важным	A17	является	A16
3642	Сюжет	A17	Диалоги	A16
3643	Важна	A4	Актуальная	A11
3644	предисл	A4	б	A11
3645	смеются	A4	ребята	A11
3646	позвольте	A4	хочу	A11
3647	следовательно	A4	точнее	A11
3648	Только	A4	Хотя	A11
3649	Разве	A4	Наверное	A11
3650	остались	A1	оставили	A8
3651	смазочного	A1	смазки	A8
3652	Поэзию	A1	Мистраль	A8
3653	Миронов	A1	Алексей	A8
3654	Дорога	A1	Мистраль	A8
3655	Действительно	A1	Как	A8
3656	рассказывая	A1	сообщает	A8
3657	Путина	A1	Интерфакс	A8
3658	морские	A1	корабли	A8
3659	национальном	A1	европейском	A8
3660	Возможному	A1	По	A8
3661	указаниям	A1	словам	A8
3662	тасс	A1	агентства	A8
3663	альтернативы	A1	замены	A8
3664	СКЛАД	A1	ГСМ	A8
3665	сгорания	A1	двигателя	A8
3666	гарантию	A1	гарантии	A8
3667	тем	A1	которым	A8
3668	рассказывая	A1	рассказал	A8
3669	читатель	A1	собеседник	A8
3670	неправительственной	A1	агентства	A8
3671	Господи	A1	Господин	A4
3672	сообщено	A1	сообщила	A8
3673	праздновать	A1	субботу	A8
3674	хотели	A1	попросили	A8
3675	рассказал	A16	говорил	A14
3676	писатель	A16	известный	A14
3677	Пушкин	A16	Мандельштам	A14
3678	их	A16	своих	A14
3679	квантовой	A16	механике	A14
3680	аппроксимации	A16	уравнения	A14
3681	теориями	A16	теории	A14
3682	включенные	A16	входящих	A14
3683	вычисления	A16	уравнения	A14
3684	тоже	A16	А	A14
3685	оборотах	A16	Л	A14
3686	дискретных	A16	величин	A14
3687	юридическими	A16	физическими	A14
3688	актуальными	A16	объектами	A14
3689	преемственность	A16	связь	A14
3690	проводимая	A16	осуществляемая	A14
3691	где	A16	В	A14
3692	последнему	A16	этому	A14
3693	получают	A16	добавляют	A14
3694	мышления	A16	абстрактного	A14
3695	умножения	A16	исчисления	A14
3696	Поэзии	A16	Мандельштама	A14
3697	тоже	A16	А	A14
3698	гидрометеоиздат	A16	Л	A14
3699	иным	A16	некоторым	A14
3700	контексте	A16	терминах	A14
3701	соответствующие	A4	нормальные	A11
3702	реальной	A4	нормальной	A11
3703	г	A8	Д	A14
3704	последнем	A8	В	A14
3705	Павлов	A8	Иванов	A14
3706	последовательное	A8	теоретическое	A14
3707	модернизация	A8	реализация	A14
3708	определенных	A8	определения	A14
3709	датчиков	A8	параметров	A14
3710	возможностям	A8	характеристикам	A14
3711	Стимулирование	A8	Введение	A14
3712	Непосредственном	A8	При	A14
3713	излучение	A8	ионосферы	A14
3714	субботу	A8	среду	A14
3715	надежную	A8	линию	A14
3716	телефонной	A8	связи	A14
3717	Сообщалось	A8	Известно	A14
3718	голубого	A8	полосы	A14
3719	телеканал	A8	канала	A14
3720	предлагаемой	A8	согласованной	A14
3721	дальнейшему	A8	увеличению	A14
3722	способен	A8	способности	A14
3723	последнем	A8	В	A14
3724	очередное	A8	последнее	A14
3725	достижениях	A8	работах	A14
3726	телекоммуникационных	A8	широкополосных	A14
3727	профилактики	A8	диагностики	A14
3728	эксперименты	A8	работы	A14
3729	убеждение	A8	представление	A14
3730	создателем	A8	автором	A14
3731	эффективного	A8	способа	A14
3732	прибора	A8	измерения	A14
3733	датчиков	A8	параметров	A14
3734	Патенте	A12	Изобретение	A14
