	new word	new_genre	old word	old_genre
2570	psychiatrist	A22	therapist	A12
2571	treatment	A22	therapy	A12
2572	incomes	A22	benefits	A12
2573	preconditions	A22	conditions	A12
2574	It	A22	The	A12
2575	planning	A17	plans	A8
2576	energy	A17	power	A8
2577	Williams	A17	Evans	A8
2578	November	A17	September	A8
2579	quite	A17	much	A8
2580	days	A17	week	A8
2581	reason	A17	reasons	A8
2582	manufacture	A17	product	A8
2583	times	A17	time	A8
2584	finding	A17	search	A8
2585	took	A17	taking	A8
2586	inspirational	A17	inspiration	A8
2587	appropriateness	A17	content	A8
2588	improvement	A17	improve	A8
2589	respective	A17	own	A8
2590	efficiencies	A17	internal	A8
2591	innovation	A17	development	A8
2592	approach	A17	strategy	A8
2593	instructors	A17	training	A8
2594	browsing	A17	search	A8
2595	diesel	A17	engine	A8
2596	millions	A17	billion	A8
2597	hour	A17	hours	A8
2598	statistically	A17	statistics	A8
2599	If	A17	So	A8
2600	Igoogle	A17	Google	A8
2601	secondments	A17	staff	A8
2602	Igoogle	A17	Google	A8
2603	encountered	A17	seen	A8
2604	want	A17	wants	A8
2605	Igoogle	A17	Google	A8
2606	videos	A17	video	A8
2607	Perth	A12	Australia	A8
2608	bicycles	A12	riders	A8
2609	disclosed	A12	reported	A8
2610	wants	A22	will	A7
2611	searches	A22	find	A7
2612	choices	A22	choosing	A7
2613	restriction	A22	restrictions	A7
2614	collaboratively	A22	working	A7
2615	hrs	A22	hours	A7
2616	placing	A22	place	A7
2617	duties	A22	responsibilities	A7
2618	Jobs	A22	Working	A7
2619	limiting	A22	limits	A7
2620	due	A22	because	A7
2621	Similar	A22	Like	A7
2622	choices	A22	choose	A7
2623	furthering	A22	interests	A7
2624	ought	A22	should	A7
2625	opting	A22	choosing	A7
2626	Why	A22	How	A7
2627	Uses	A22	Use	A7
2628	Whenever	A22	When	A7
2629	borrowers	A22	mortgage	A7
2630	want	A22	will	A7
2631	wondering	A22	ask	A7
2632	compute	A22	calculator	A7
2633	Ought	A22	Should	A7
2634	Then	A22	Before	A7
2635	answered	A22	answer	A7
2636	necessary	A22	need	A7
2637	determinations	A22	determine	A7
2638	advisable	A22	prefer	A7
2639	Ourselves	A22	We	A12
2640	We	A22	Our	A12
2641	Sort	A22	Type	A12
2642	Look	A22	See	A12
2643	We	A22	Our	A12
2644	Ourselves	A22	We	A12
2645	be	A22	have	A12
2646	Sailors	A22	Crew	A12
2647	collaborate	A22	work	A12
2648	numerous	A22	various	A12
2649	weekend	A22	week	A12
2650	availability	A22	available	A12
2651	State	A22	States	A12
2652	year	A22	years	A12
2653	Supplementary	A22	Additional	A12
2654	Ourselves	A22	We	A12
2655	afford	A22	offer	A12
2656	funny	A22	fun	A12
2657	worked	A22	work	A12
2658	ecological	A22	environment	A12
2659	ought	A22	needs	A12
2660	prerelease	A17	preorders	A7
2661	Even	A17	If	A7
2662	Playstation	A17	Xbox	A7
2663	Ourselves	A7	We	A12
2664	Whatever	A7	What	A12
2665	Bontemps	A7	Mistral	A12
2666	Bianchon	A7	Mistral	A12
2667	genomes	A16	recombination	A14
2668	itraconazole	A22	oral	A11
2669	Appendices	A22	Chapter	A7
2670	Graphical	A22	Multimedia	A7
2671	Images	A22	Photos	A7
2672	Itunes	A22	Videos	A7
2673	Utilization	A22	Use	A7
2674	Camcorder	A22	Camera	A7
2675	podcasts	A22	clips	A7
2676	pga	A22	open	A7
2677	Pics	A22	Photos	A7
2678	It	A22	The	A7
2679	heterosexuality	A22	orientation	A7
2680	checkbox	A22	automatically	A7
2681	connectors	A22	switches	A7
2682	pga	A22	open	A7
2683	Camcorder	A22	Camera	A7
2684	Altered	A22	Changing	A7
2685	exhibition	A22	displayed	A7
2686	present	A22	current	A7
2687	Onto	A22	On	A7
2688	wish	A22	want	A7
2689	utilize	A22	use	A7
2690	Configurable	A22	Mode	A7
2691	Seizes	A22	Captures	A7
2692	specifications	A22	standard	A7
2693	flickr	A22	images	A7
2694	Compilations	A22	Records	A7
2695	soundtrack	A22	video	A7
2696	slideshow	A22	clips	A7
2697	Latency	A22	Mode	A7
2698	Seizes	A22	Captures	A7
2699	flickr	A22	images	A7
2700	perpetually	A22	continuously	A7
2701	develop	A22	create	A7
2702	hdr	A22	panoramic	A7
2703	views	A22	view	A7
2704	landscape	A22	scenery	A7
2705	Compilations	A22	Records	A7
2706	clip	A22	video	A7
2707	slideshow	A22	clips	A7
2708	useful	A22	suitable	A7
2709	sent	A22	sending	A7
2710	Seizes	A22	Captures	A7
2711	however	A22	still	A7
2712	nonfree	A22	image	A7
2713	allocates	A22	assign	A7
2714	touch	A22	contact	A7
2715	pics	A22	picture	A7
2716	Capturing	A22	Captures	A7
2717	nonfree	A22	images	A7
2718	sites	A22	places	A7
2719	framing	A22	frames	A7
2720	Whenever	A22	When	A7
2721	utilizing	A22	using	A7
2722	Ourselves	A7	We	A12
2723	fanciful	A17	ingenious	A12
2724	two	A17	three	A12
2725	offered	A17	offers	A12
2726	higher	A17	greater	A12
2727	decryption	A17	key	A12
2728	turned	A17	turning	A12
2729	latch	A17	lock	A12
2730	problematical	A17	instances	A12
2731	major	A17	key	A12
2732	bedroom	A17	house	A12
2733	cumbersome	A17	difficult	A12
2734	figural	A17	figures	A12
2735	cool	A17	cold	A12
2736	icy	A17	snow	A12
2737	hometown	A17	home	A12
2738	straightforwardly	A17	simpler	A12
2739	endurable	A17	durable	A12
2740	taking	A17	take	A12
2741	two	A17	three	A12
2742	Once	A1	When	A11
2743	beginning	A1	started	A11
2744	builders	A1	architects	A11
2745	creators	A1	designers	A11
2746	innovation	A1	innovative	A11
2747	begun	A1	began	A11
2748	start	A1	started	A11
2749	engineer	A1	architect	A11
2750	teaching	A1	training	A11
2751	often	A1	always	A11
2752	concerned	A1	interested	A11
2753	social	A1	socially	A11
2754	designed	A1	design	A11
2755	consequences	A1	impact	A11
2756	Even	A1	But	A11
2757	going	A1	went	A11
2758	architect	A1	architectural	A11
2759	dark	A1	black	A11
2760	architect	A1	architects	A11
2761	suppose	A1	think	A11
2762	designing	A1	design	A11
2763	tried	A1	try	A11
2764	Although	A1	Whereas	A11
2765	knew	A1	felt	A11
2766	improving	A1	improve	A11
2767	Foreword	A22	Chapter	A9
2768	Legislation	A22	Act	A9
2769	resale	A22	sale	A9
2770	intergovernmental	A22	commission	A9
2771	recording	A22	record	A9
2772	details	A22	particulars	A9
2773	When	A22	Where	A9
2774	repurchase	A22	sale	A9
2775	does	A22	makes	A9
2776	charges	A22	charge	A9
2777	ways	A22	way	A9
2778	howsoever	A22	shall	A9
2779	infiltrate	A22	enter	A9
2780	ebook	A22	book	A9
2781	maintainable	A22	kept	A9
2782	aimed	A22	purpose	A9
2783	alphabetic	A22	names	A9
2784	proprietor	A22	owner	A9
2785	whole	A22	every	A9
2786	priced	A22	price	A9
2787	pay	A22	paid	A9
2788	negotiated	A22	agreed	A9
2789	either	A22	be	A9
2790	pay	A22	paid	A9
2791	individual	A22	each	A9
2792	buyer	A22	purchaser	A9
2793	howsoever	A22	shall	A9
2794	swiftly	A22	soon	A9
2795	selling	A22	sale	A9
2796	posts	A22	post	A9
2797	give	A22	deliver	A9
2798	landlord	A22	owner	A9
2799	consisting	A22	containing	A9
2800	ensuing	A22	following	A9
2801	purport	A22	particulars	A9
2802	precise	A22	actual	A9
2803	payroll	A22	paid	A9
2804	negotiated	A22	agreed	A9
2805	have	A22	be	A9
2806	salary	A22	paid	A9
2807	variability	A22	variation	A9
2808	numbering	A22	number	A9
2809	sale	A22	sold	A9
2810	negotiated	A22	agreed	A9
2811	selling	A22	sold	A9
2812	individual	A22	each	A9
2813	j	A22	b	A9
2814	intergovernmental	A22	commission	A9
2815	prosecution	A22	charge	A9
2816	making	A22	made	A9
2817	charged	A22	charges	A9
2818	connect	A22	connection	A9
2819	purchase	A22	sale	A9
2820	purchase	A22	sale	A9
2821	appellant	A22	case	A1
2822	Of	A22	The	A1
2823	webmaster	A22	official	A1
2824	Of	A22	The	A1
2825	webmaster	A22	official	A1
2826	industry	A22	industrial	A1
2827	webpage	A22	official	A1
2828	concerned	A22	interested	A1
2829	optimizing	A22	maximizing	A1
2830	know	A22	do	A1
2831	optimal	A22	maximize	A1
2832	freedoms	A22	freedom	A1
2833	helpful	A22	worthwhile	A1
2834	crucial	A22	essential	A1
2835	humans	A22	human	A1
2836	residents	A22	people	A1
2837	usa	A22	us	A1
2838	In	A22	The	A1
2839	liberation	A22	freedom	A1
2840	inhabit	A22	lives	A1
2841	Chairman	A16	President	A9
2842	Ratifying	A16	Convention	A9
2843	Ratifying	A16	Convention	A9
2844	Threats	A8	Threat	A1
2845	Preside	A8	President	A1
2846	Shanghai	A8	Chinese	A1
2847	Though	A8	But	A1
2848	stakeholder	A8	strategic	A1
2849	coalitions	A8	alliance	A1
2850	ldcs	A8	countries	A1
2851	Shenyang	A8	China	A1
2852	biggest	A8	greatest	A1
2853	lifethreatening	A8	threat	A1
2854	Ussr	A8	Russia	A1
2855	several	A8	many	A1
2856	Medvedev	A8	Kremlin	A1
2857	blinds	A8	blind	A1
2858	Usa	A8	America	A1
2859	Clearly	A8	Indeed	A1
2860	zones	A8	regions	A1
2861	annexing	A8	territorial	A1
2862	Ussr	A8	Russia	A1
2863	infrequently	A8	often	A1
2864	said	A8	noted	A1
2865	Kuomintang	A8	Chinese	A1
2866	geographic	A8	geography	A1
2867	papers	A8	textbooks	A1
2868	numbering	A8	number	A1
2869	Russia	A8	Russian	A1
2870	provinces	A8	regions	A1
2871	straightforwardly	A8	consistent	A1
2872	Shanghai	A8	Chinese	A1
2873	conceptualizing	A8	concept	A1
2874	spacecraft	A8	space	A1
2875	encompasses	A8	includes	A1
2876	embeddings	A8	spheres	A1
2877	stakeholder	A8	strategic	A1
2878	endeavors	A8	activities	A1
2879	lands	A8	land	A1
2880	marine	A8	sea	A1
2881	flight	A8	air	A1
2882	spaceborne	A8	space	A1
2883	In	A8	The	A1
2884	sizes	A8	dimensions	A1
2885	needed	A8	vital	A1
2886	spacecraft	A8	space	A1
2887	determinations	A8	determined	A1
2888	urbanization	A8	economic	A1
2889	participatory	A8	social	A1
2890	scalability	A8	capabilities	A1
2891	ability	A8	powers	A1
2892	Turbines	A22	Wind	A16
2893	plentiful	A22	abundant	A16
2894	universally	A22	widely	A16
2895	cleaning	A22	clean	A16
2896	ghg	A22	greenhouse	A16
2897	impact	A22	effect	A16
2898	That	A22	It	A16
2899	renewables	A22	energy	A16
2900	Perihelion	A22	Sun	A16
2901	turbines	A22	wind	A16
2902	renewables	A22	energy	A16
2903	That	A22	This	A16
2904	renewables	A22	energy	A16
2905	converting	A22	converted	A16
2906	biomass	A22	plants	A16
2907	More	A22	Most	A16
2908	have	A22	be	A16
2909	identified	A22	found	A16
2910	now	A22	still	A16
2911	higher	A22	high	A16
2912	biofuels	A22	energy	A16
2913	pertinent	A22	useful	A16
2914	The	A22	In	A16
2915	efficiencies	A22	capacity	A16
2916	actuators	A22	generators	A16
2917	manufacturing	A22	production	A16
2918	bringing	A22	making	A16
2919	internationally	A22	worldwide	A16
2920	utilize	A22	use	A16
2921	But	A22	Although	A16
2922	now	A22	still	A16
2923	comparatively	A22	relatively	A16
2924	sources	A22	source	A16
2925	vawt	A22	wind	A16
2926	energy	A22	power	A16
2927	revolutionizing	A22	generation	A16
2928	have	A22	has	A16
2929	More	A22	Most	A16
2930	energy	A22	power	A16
2931	generates	A22	generated	A16
2932	formed	A22	form	A16
2933	converts	A22	converting	A16
2934	periodicity	A22	rotation	A16
2935	megawatts	A22	turbine	A16
2936	knives	A22	blades	A16
2937	hvac	A22	electrical	A16
2938	existing	A22	current	A16
2939	translates	A22	means	A16
2940	hvac	A22	electrical	A16
2941	generating	A22	generator	A16
2942	Within	A22	In	A16
2943	customary	A22	traditional	A16
2944	renewables	A22	energy	A16
2945	actuator	A22	mechanical	A16
2946	know	A22	do	A16
2947	physique	A22	physical	A16
2948	collaboration	A22	work	A16
2949	crush	A22	crushing	A16
2950	wheat	A22	grain	A16
2951	electric	A22	electricity	A16
2952	catching	A1	caught	A8
2953	Kosovo	A1	Serbia	A8
2954	Saturday	A1	Tuesday	A8
2955	Croatia	A1	Radovan	A8
2956	tonight	A1	yesterday	A8
2957	Justice	A1	Court	A8
2958	is	A1	has	A8
2959	convicted	A1	accused	A8
2960	Prosecutorial	A1	Tribunal	A8
2961	Gotovina	A1	Bosnian	A8
2962	claimed	A1	alleged	A8
2963	Justice	A1	Court	A8
2964	Adjudication	A1	Tribunal	A8
2965	Serbia	A1	Yugoslavia	A8
2966	imprisonment	A1	arrest	A8
2967	unanimity	A1	unanimously	A8
2968	welcome	A1	welcomed	A8
2969	commander	A1	chief	A8
2970	is	A1	has	A8
2971	criminality	A1	criminals	A8
2972	Referred	A1	Described	A8
2973	Katie	A1	Kate	A8
2974	intelligent	A1	smart	A8
2975	collaborate	A1	working	A8
2976	anything	A22	thing	A1
2977	should	A22	needs	A1
2978	anything	A22	thing	A1
2979	tajikistan	A22	country	A1
2980	necessary	A22	needs	A1
2981	nicer	A22	better	A1
2982	how	A22	way	A1
2983	debating	A22	debates	A1
2984	needed	A22	need	A1
2985	revitalize	A22	rediscover	A1
2986	loss	A22	lost	A1
2987	republican	A22	democratic	A1
2988	assertion	A22	argument	A1
2989	reasoning	A22	arguments	A1
2990	yelled	A22	shouting	A1
2991	hdtv	A22	cable	A1
2992	ideology	A22	ideological	A1
2993	meal	A22	food	A1
2994	confronts	A22	fights	A1
2995	Ratifying	A22	Congress	A1
2996	Seem	A22	Look	A1
2997	bailout	A22	bailouts	A1
2998	discriminatory	A22	affirmative	A1
2999	matrimonial	A22	marriage	A1
3000	underneath	A22	beneath	A1
3001	raged	A22	raging	A1
3002	facing	A22	sides	A1
3003	ethical	A22	moral	A1
3004	philosophical	A22	philosophy	A1
3005	prosecutorial	A22	justice	A1
3006	know	A22	do	A1
3007	letting	A22	let	A1
3008	taking	A22	take	A1
3009	prominent	A22	famous	A1
3010	prosecutorial	A22	justice	A1
3011	decency	A22	morality	A1
3012	bring	A22	give	A1
3013	particularly	A22	very	A1
3014	Philosophy	A22	Aristotle	A1
3015	dynamical	A22	theory	A1
3016	disseminating	A22	distributing	A1
3017	Whom	A22	Who	A1
3018	statute	A22	law	A1
3019	belligerents	A22	war	A1
3020	legendary	A22	famous	A1
3021	taken	A22	take	A1
3022	name	A22	title	A1
3023	utterances	A22	uttered	A1
3024	wwii	A22	war	A1
3025	prosecutorial	A22	legal	A1
3026	Wwii	A22	War	A1
3027	repeals	A22	act	A1
3028	Within	A22	In	A1
3029	viii	A22	v	A1
3030	Micronesia	A22	States	A1
3031	appendices	A22	chapter	A1
3032	Clashes	A22	Confrontation	A1
3033	Provision	A22	Clause	A1
3034	Micronesia	A22	States	A1
3035	Ratifications	A22	Constitution	A1
3036	That	A22	This	A1
3037	continual	A22	ongoing	A1
3038	conveyancing	A22	law	A1
3039	cultivated	A22	grown	A1
3040	another	A12	A	A17
3041	helpful	A12	good	A17
3042	collaboratively	A12	collaboration	A17
3043	curatorial	A12	exhibition	A17
3044	Identification	A16	Identity	A1
3045	sophistically	A16	powerful	A1
3046	decades	A16	years	A1
3047	Browsing	A12	Search	A22
3048	room	A12	house	A22
3049	pages	A12	page	A22
3050	Addressed	A12	Address	A22
3051	Unwarranted	A12	Improper	A22
3052	Dividends	A12	Earnings	A22
3053	International	A12	World	A22
3054	meets	A12	meet	A22
3055	contaminate	A12	pollution	A22
3056	feminist	A12	feminism	A22
3057	wonderful	A12	great	A22
3058	proven	A12	proof	A22
3059	inaccuracies	A12	accuracy	A22
3060	latest	A12	updated	A22
3061	reinstate	A12	resume	A22
3062	Issues	A12	Concerns	A22
3063	navigable	A12	navigation	A22
3064	www	A12	http	A22
3065	asp	A12	htm	A22
3066	Appraisal	A12	Review	A22
3067	CREATIVE	A8	ARTS	A12
3068	Revolutionary	A8	Revolution	A12
3069	Journey	A8	Travel	A12
3070	Ticket	A8	Tickets	A12
3071	Each	A8	Individual	A12
3072	matter	A8	subject	A12
3073	Shareholder	A1	Corus	A8
3074	timeouts	A1	lockout	A8
3075	channel	A1	channels	A8
3076	Email	A1	Mail	A8
3077	August	A1	July	A8
3078	Ontario	A1	Canadian	A8
3079	interconnection	A1	cable	A8
3080	either	A1	be	A8
3081	SHOWTIME	A1	HBO	A8
3082	helm	A1	head	A8
3083	Entertain	A1	Entertainment	A8
3084	Llc	A1	Inc	A8
3085	telling	A1	says	A8
3086	planning	A1	plans	A8
3087	wires	A1	cable	A8
3088	regulations	A1	regulatory	A8
3089	regulations	A1	rules	A8
3090	December	A1	January	A8
3091	But	A1	However	A8
3092	want	A1	will	A8
3093	regulations	A1	rules	A8
3094	lossless	A1	formats	A8
3095	regulations	A1	rules	A8
3096	dates	A1	date	A8
3097	wire	A1	cable	A8
3098	get	A1	getting	A8
3099	many	A1	several	A8
3100	billion	A1	millions	A8
3101	dollar	A1	dollars	A8
3102	policymakers	A1	regulators	A8
3103	allowed	A1	allow	A8
3104	channel	A1	channels	A8
3105	moving	A1	move	A8
3106	already	A1	since	A8
3107	necessary	A1	required	A8
3108	spending	A1	spend	A8
3109	competitive	A1	competition	A8
3110	good	A1	fine	A8
3111	improvement	A1	improve	A8
3112	mechanism	A1	system	A8
3113	frystyk	A1	W	A8
3114	origin	A16	origins	A1
3115	natures	A16	nature	A1
3116	provided	A16	provide	A1
3117	historian	A16	historical	A1
3118	computational	A16	theoretical	A1
3119	participatory	A16	social	A1
3120	generalizations	A16	inequality	A1
3121	generalizations	A16	inequality	A1
3122	societal	A16	social	A1
3123	nationality	A16	citizenship	A1
3124	introducing	A16	introduce	A1
3125	societal	A16	social	A1
3126	generalizes	A16	inequality	A1
3127	political	A16	politics	A1
3128	participatory	A16	social	A1
3129	guideline	A16	policy	A1
3130	participatory	A16	social	A1
3131	repercussions	A16	consequences	A1
3132	participatory	A16	social	A1
3133	explanations	A16	explain	A1
3134	participatory	A16	social	A1
3135	secularist	A16	political	A1
3136	generalizes	A16	inequality	A1
3137	macroscopic	A16	phenomena	A1
3138	Even	A22	If	A7
3139	upsampling	A22	filter	A7
3140	know	A22	see	A7
3141	employ	A22	use	A7
3142	The	A22	For	A7
3143	instance	A22	example	A7
3144	decide	A22	choose	A7
3145	know	A22	see	A7
3146	pictures	A22	photos	A7
3147	utilization	A22	use	A7
3148	option	A22	options	A7
3149	automatic	A22	automatically	A7
3150	skits	A22	show	A7
3151	dtools	A22	tools	A7
3152	choose	A22	options	A7
3153	pertinent	A22	relevant	A7
3154	know	A22	see	A7
3155	clicking	A22	click	A7
3156	Most	A22	More	A7
3157	tool	A22	tools	A7
3158	think	A22	see	A7
3159	access	A22	available	A7
3160	espoused	A22	views	A7
3161	applied	A22	apply	A7
3162	searching	A22	search	A7
3163	Already	A22	Since	A7
3164	customizable	A22	options	A7
3165	inspired	A22	based	A7
3166	browsing	A22	search	A7
3167	lyu	A22	wo	A7
3168	nb	A22	n	A7
3169	presume	A22	see	A7
3170	choose	A22	options	A7
3171	period	A22	time	A7
3172	Trying	A22	Try	A7
3173	both	A22	two	A7
3174	choose	A22	options	A7
3175	shape	A22	form	A7
3176	emphasis	A22	focused	A7
3177	downsampling	A22	filter	A7
3178	going	A22	go	A7
3179	standar	A22	standard	A7
3180	undiluted	A22	unfiltered	A7
3181	Lexisnexis	A22	Google	A7
3182	tool	A22	tools	A7
3183	Particulate	A22	Filter	A7
3184	result	A22	results	A7
3185	kind	A22	type	A7
3186	sourcing	A22	content	A7
3187	Of	A22	The	A7
3188	customizable	A22	options	A7
3189	want	A22	will	A7
3190	particulate	A22	filter	A7
3191	outcome	A22	results	A7
3192	kinds	A22	type	A7
3193	Csearch	A22	Google	A7
3194	professionals	A7	professional	A22
3195	experienced	A7	experience	A22
3196	guidelines	A7	policy	A22
3197	economist	A7	economics	A22
3198	manager	A7	management	A22
3199	multifaceted	A7	complex	A22
3200	applicable	A7	applied	A22
3201	Government	A7	Federal	A22
3202	Apartments	A7	Housing	A22
3203	now	A7	today	A22
3204	November	A7	January	A22
3205	cant	A7	dont	A22
3206	know	A7	get	A22
3207	economies	A7	economy	A22
3208	Apr	A7	Jan	A22
3209	showing	A7	shows	A22
3210	compute	A7	calculate	A22
3211	Refinancing	A7	Payday	A22
3212	monies	A7	cash	A22
3213	firm	A7	company	A22
3214	getting	A7	get	A22
3215	does	A7	did	A22
3216	research	A7	study	A22
3217	manage	A7	management	A22
3218	engineered	A7	designed	A22
3219	manager	A7	management	A22
3220	bring	A7	take	A22
3221	refinancing	A7	debt	A22
3222	consolidated	A7	consolidation	A22
3223	mortgage	A7	loan	A22
3224	cost	A7	price	A22
3225	neighbourhoods	A7	neighborhood	A22
3226	apartment	A7	home	A22
3227	helpful	A7	good	A22
3228	governments	A7	government	A22
3229	borrowers	A7	credit	A22
3230	Nov	A7	Dec	A22
3231	posting	A7	posted	A22
3232	actively	A7	active	A22
3233	armies	A7	military	A22
3234	payments	A7	pay	A22
3235	Kindly	A7	Please	A22
3236	popularity	A7	popular	A22
3237	stating	A12	said	A8
3238	That	A22	This	A12
3239	predominately	A22	exclusively	A12
3240	Educate	A22	Educational	A12
3241	Peculiar	A22	Special	A12
3242	AIM	A22	OBJECTIVES	A12
3243	CRANFIELD	A22	UK	A12
3244	robotic	A22	robotics	A12
3245	aid	A22	help	A12
3246	usa	A22	us	A12
3247	mail	A22	emailing	A12
3248	BOTH	A22	AND	A12
3249	Restrict	A22	Limited	A12
3250	December	A12	August	A16
3251	maybe	A12	probably	A16
3252	Repeals	A8	Act	A9
3253	Northerly	A8	Northern	A9
3254	Irish	A8	Ireland	A9
3255	accomplish	A8	make	A9
3256	pursuance	A8	provision	A9
3257	administrations	A8	departments	A9
3258	enable	A8	provide	A9
3259	various	A8	certain	A9
3260	issues	A8	matters	A9
3261	emoluments	A8	aforesaid	A9
3262	mcelraft	A8	rep	A9
3263	BUHAY	A8	NI	A9
3264	Decrees	A8	Orders	A9
3265	conveyance	A8	transfer	A9
3266	In	A8	The	A9
3267	superintendent	A8	chief	A9
3268	managing	A8	executive	A9
3269	fellow	A8	member	A9
3270	ordering	A8	order	A9
3271	seem	A8	appear	A9
3272	members	A8	member	A9
3273	have	A8	be	A9
3274	relevant	A8	appropriate	A9
3275	individual	A8	each	A9
3276	directorate	A8	department	A9
3277	howsoever	A8	shall	A9
3278	has	A8	have	A9
3279	functionality	A8	functions	A9
3280	predefined	A8	specified	A9
3281	convolution	A8	functions	A9
3282	include	A8	including	A9
3283	Users	A22	User	A12
3284	Farsighted	A22	Vision	A12
3285	affords	A22	provides	A12
3286	stakeholder	A22	consultancy	A12
3287	misusers	A22	user	A12
3288	immersive	A22	experience	A12
3289	websites	A22	website	A12
3290	offered	A22	offer	A12
3291	broad	A22	wide	A12
3292	variety	A22	range	A12
3293	telephony	A22	services	A12
3294	includes	A22	including	A12
3295	kpmg	A22	consulting	A12
3296	scrutinized	A22	reviewing	A12
3297	assessments	A22	evaluation	A12
3298	teaching	A22	training	A12
3299	helping	A22	help	A12
3300	salespeople	A22	clients	A12
3301	deliver	A22	produce	A12
3302	good	A22	better	A12
3303	product	A22	products	A12
3304	providers	A22	customers	A12
3305	found	A22	find	A12
3306	taking	A22	take	A12
3307	users	A22	user	A12
3308	necessary	A22	needs	A12
3309	analyzed	A22	analysis	A12
3310	issues	A22	problem	A12
3311	usefulness	A22	usability	A12
3312	useful	A22	effective	A12
